id,abv,ibu,nacionalidade_id,nome,estilo,cervejaria_id,oncas
2171,0.04,0.00,1780,Rise to the Top,Cream Ale,142,12.00
2172,0.05,0.00,1779,Lost Trout Brown Ale,American Brown Ale,142,12.00
2173,0.05,11.00,2421,Watermelon Ale,Fruit / Vegetable Beer,108,12.00
2174,0.04,18.00,2319,Knotty Blonde Ale,American Blonde Ale,153,12.00
2175,0.06,40.00,2317,Fivepine Chocolate Porter,American Porter,153,12.00
2176,0.06,82.00,2316,Hoodoo Voodoo IPA,American IPA,153,12.00
2177,0.05,22.00,1913,Hydraulion Red,Irish Red Ale,273,12.00
2178,0.06,50.00,1912,40 Mile IPA,American IPA,273,12.00
2179,0.06,64.00,2617,Citra Faced,American Pale Wheat Ale,21,16.00
2180,0.06,31.00,2616,Pole Barn Stout,Oatmeal Stout,21,16.00
2181,0.05,37.00,2615,Pale,American Pale Ale (APA),21,16.00
2182,0.05,27.00,2614,Yoshis Nectar,California Common / Steam Beer,21,16.00
2183,0.05,0.00,1889,Leatherhead Red,American Amber / Red Ale,282,12.00
2184,0.07,0.00,1222,Cropduster Mid-American IPA,American IPA,282,12.00
2185,0.07,0.00,122,Golden Frau Honey Wheat,Braggot,282,12.00
2186,0.00,0.00,121,Cornstalker Dark Wheat,American Dark Wheat Ale,282,12.00
2187,0.06,20.00,2623,Cafe Leche,American Porter,17,16.00
2188,0.05,12.00,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16.00
2189,0.12,90.00,2621,Csar,Russian Imperial Stout,17,16.00
2190,0.06,0.00,1817,Klingon Warnog Roggen Dunkel,Roggenbier,17,16.00
2191,0.09,115.00,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16.00
2192,0.06,36.00,951,Alloy,American IPA,17,16.00
2193,0.05,22.00,950,Rivet Irish Red Ale,Irish Red Ale,17,16.00
2194,0.05,50.00,949,3 Gear Robust Porter,American Porter,17,16.00
2195,0.04,35.00,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16.00
2196,0.06,0.00,2321,Turnrow Harvest Ale,American Blonde Ale,152,12.00
2197,0.07,60.00,1755,Juke Joint IPA,American IPA,152,12.00
2198,0.07,35.00,1754,Parade Ground Coffee Porter,American Porter,152,12.00
2199,0.05,21.00,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12.00
2200,0.04,18.00,529,Tin Roof Blonde Ale,American Blonde Ale,152,12.00
2201,0.06,37.00,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12.00
2202,0.04,28.00,494,Perfect Tin Amber,American Amber / Red Ale,152,12.00
2203,0.07,87.00,1856,IPA & a Half,American IPA,291,12.00
2204,0.06,33.00,736,Ornery Amber Lager (2003),Vienna Lager,291,12.00
2205,0.05,0.00,1027,Big Island Shandy,Shandy,474,16.00
2206,0.07,0.00,1026,Preservation IPA,American IPA,474,16.00
2207,0.06,72.00,1938,Almanac IPA,American IPA,265,12.00
2208,0.07,0.00,1937,Milk Mustachio Stout,Milk / Sweet Stout,265,12.00
2209,0.06,30.00,1936,Farmers Tan Red Ale,American Amber / Red Ale,265,12.00
2210,0.06,0.00,594,Triangle India Pale Ale,American IPA,524,12.00
2211,0.05,0.00,114,Triangle White Ale,Witbier,524,12.00
2212,0.08,0.00,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12.00
2213,0.08,0.00,2445,Troegenator,Doppelbock,97,16.00
2214,0.07,93.00,2444,Nugget Nectar,American Amber / Red Ale,97,16.00
2215,0.04,45.00,2203,Sunshine Pils,American Pilsner,97,12.00
2216,0.08,25.00,1510,Troegenator Doublebock,Doppelbock,97,16.00
2217,0.07,85.00,1509,Perpetual IPA,American IPA,97,12.00
2218,0.06,52.00,433,Greenville Pale Ale,American Pale Ale (APA),539,12.00
2219,0.06,65.00,641,Hoppy Boy,American IPA,520,16.00
2220,0.05,26.00,2588,Cow Creek,American Amber / Red Lager,38,12.00
2221,0.07,63.00,2458,Chupahopra,American IPA,38,12.00
2222,0.05,19.00,2212,Twisted X,American Adjunct Lager,38,12.00
2223,0.04,41.00,2235,Day Hike Session,American IPA,190,12.00
2224,0.05,48.00,1661,Trailhead ISA,American IPA,190,12.00
2225,0.05,27.00,1660,Immersion Amber,American Amber / Red Ale,190,12.00
2226,0.06,70.00,1659,Evo IPA,American IPA,190,12.00
2227,0.05,0.00,1438,Presidential Pils,Czech Pilsener,190,12.00
2228,0.06,70.00,1173,Evolutionary IPA (2012),American IPA,190,12.00
2229,0.06,36.00,560,Persnickety Pale,American Pale Ale (APA),190,12.00
2230,0.05,20.00,519,SoDo Brown Ale,American Brown Ale,190,12.00
2231,0.05,27.00,518,Immersion Amber Ale (2011),American Amber / Red Ale,190,12.00
2232,0.06,70.00,505,Evolutionary IPA (2011),American IPA,190,12.00
2233,0.05,48.00,482,Trailhead India Style Session Ale (2011),American IPA,190,12.00
2234,0.05,0.00,451,Panorama Wheat Ale,American Pale Wheat Ale,190,12.00
2235,0.06,69.00,2497,Wobble,American IPA,74,16.00
2236,0.06,43.00,2246,Night Cat,American Dark Wheat Ale,74,12.00
2237,0.06,43.00,1630,Night Cat (2014),American Dark Wheat Ale,74,12.00
2238,0.05,17.00,1284,Dog Days Lager,Dortmunder / Export Lager,74,12.00
2239,0.05,36.00,1121,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12.00
2240,0.08,23.00,1042,Atom Smasher,Märzen / Oktoberfest,74,12.00
2241,0.04,0.00,1041,Testudo,Bière de Garde,74,12.00
2242,0.07,0.00,1040,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12.00
2243,0.07,68.00,861,Cane and Ebel,American Strong Ale,74,12.00
2244,0.07,0.00,642,Outlaw IPA (2015),American IPA,74,12.00
2245,0.04,0.00,2037,The Gilded Age,Munich Helles Lager,243,12.00
2246,0.05,0.00,1285,No Limits Hefeweizen,Hefeweizen,435,16.00
2247,0.06,0.00,1189,Honeyspot Road White IPA,American White IPA,435,12.00
2248,0.07,0.00,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12.00
2249,0.05,0.00,1170,Workers Comp Saison,Saison / Farmhouse Ale,435,12.00
2250,0.05,0.00,1169,Ol Factory Pils,German Pilsener,435,12.00
2251,0.05,10.00,2310,PUNKN,Pumpkin Ale,159,12.00
2252,0.04,22.00,2100,Yard Sale Winter Lager,American Amber / Red Lager,159,12.00
2253,0.04,42.00,1925,Trader Session IPA,American IPA,159,12.00
2254,0.07,83.00,1723,Hop Nosh IPA,American IPA,159,12.00
2255,0.04,17.00,1212,SUMR,American Blonde Ale,159,12.00
2256,0.04,32.00,1097,Organic Baba Black Lager,Schwarzbier,159,12.00
2257,0.07,82.00,1089,Hop Notch IPA (2013),American IPA,159,12.00
2258,0.04,34.00,1088,Cutthroat Pale Ale,American Pale Ale (APA),159,12.00
2259,0.04,29.00,974,WYLD Extra Pale Ale,American Pale Ale (APA),159,12.00
2260,0.06,0.00,98,Pilsner Ukiah,German Pilsener,555,12.00
2261,0.06,75.00,2372,The Green Room,American IPA,126,16.00
2262,0.05,25.00,2367,Humbucker Helles,Maibock / Helles Bock,126,16.00
2263,0.07,0.00,1704,Uncle Johns Apple Cherry Cider,Cider,338,16.00
2264,0.07,0.00,1703,Uncle Johns Apricot Apple Cider,Cider,338,16.00
2265,0.07,0.00,877,Draught Hard Apple Cider,Cider,338,16.00
2266,0.00,0.00,606,Scotty K NA,Low Alcohol Beer,522,16.00
2267,0.07,0.00,543,Bacon Brown Ale,American Brown Ale,522,16.00
2268,0.06,0.00,347,Golden State Ale,Belgian Pale Ale,522,16.00
2269,0.08,0.00,346,Baltic Porter,Baltic Porter,522,16.00
2270,0.09,0.00,25,Siamese twin,Dubbel,522,16.00
2271,0.09,90.00,2507,Double Duckpin,American Double / Imperial IPA,71,12.00
2272,0.04,10.00,2506,Old Pro,Gose,71,12.00
2273,0.06,0.00,829,Duckpin Pale Ale,American Pale Ale (APA),71,12.00
2274,0.06,0.00,582,Balt Altbier,Altbier,71,12.00
2275,0.04,50.00,2190,Campside Session IPA,American IPA,202,16.00
2276,0.04,15.00,1951,Upland Wheat Ale,Witbier,202,16.00
2277,0.06,0.00,1950,Dragonfly IPA,American IPA,202,16.00
2278,0.13,0.00,2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),51,19.20
2279,0.10,0.00,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,51,19.20
2280,0.07,24.00,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,51,19.20
2281,0.10,51.00,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,51,19.20
2282,0.08,0.00,2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,51,19.20
2283,0.06,0.00,2560,Blood Orange Saison,Saison / Farmhouse Ale,51,12.00
2284,0.07,33.00,1932,Thai Style White IPA,American White IPA,51,12.00
2285,0.07,30.00,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,51,19.20
2286,0.10,90.00,1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,51,19.20
2287,0.08,0.00,907,Upslope Christmas Ale,Winter Warmer,51,16.00
2288,0.08,0.00,906,Upslope Pumpkin Ale,Pumpkin Ale,51,16.00
2289,0.07,30.00,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,51,12.00
2290,0.07,0.00,614,Upslope Foreign Style Stout,Foreign / Export Stout,51,12.00
2291,0.05,15.00,466,Top Rope Mexican-style Craft Lager,Vienna Lager,51,12.00
2292,0.05,22.00,444,Upslope Craft Lager,Vienna Lager,51,12.00
2293,0.07,0.00,345,Upslope Brown Ale,English Brown Ale,51,12.00
2294,0.06,0.00,80,Upslope Pale Ale,American Pale Ale (APA),51,12.00
2295,0.07,0.00,79,Upslope India Pale Ale,American IPA,51,12.00
2296,0.05,22.00,382,Common Sense Kentucky Common Ale,American Brown Ale,546,16.00
2297,0.07,70.00,381,Upstate I.P.W.,American IPA,546,12.00
2298,0.04,0.00,1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12.00
2299,0.09,75.00,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,302,12.00
2300,0.08,0.00,1824,Devastator Double Bock,Doppelbock,302,12.00
2301,0.06,0.00,1823,Wasatch Ghostrider White IPA,American White IPA,302,12.00
2302,0.06,0.00,1682,Wasatch Ghostrider White IPA (2014),American White IPA,302,12.00
2303,0.04,0.00,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,302,12.00
2304,0.09,75.00,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,302,12.00
2305,0.04,0.00,1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12.00
2306,0.07,0.00,2245,Nunica Pine,Cider,185,16.00
2307,0.07,0.00,2244,Ginger Peach,Cider,185,16.00
2308,0.07,0.00,1378,Totally Roasted,Cider,185,16.00
2309,0.07,0.00,1377,Blue Gold,Cider,185,16.00
2310,0.07,0.00,1376,Hard Apple,Cider,185,16.00
2311,0.05,0.00,2411,Nitro Can Coffee Stout,American Stout,113,12.00
2312,0.09,25.00,1770,Voodoo Love Child,Tripel,322,12.00
2313,0.08,23.00,1769,White Magick of the Sun,Witbier,322,12.00
2314,0.07,31.00,1730,Wynonas Big Brown Ale,American Brown Ale,322,12.00
2315,0.09,25.00,1729,Gran Met,Belgian Strong Pale Ale,322,12.00
2316,0.07,85.00,1603,Good Vibes IPA,American IPA,322,12.00
2317,0.07,85.00,1488,Pilzilla,American Double / Imperial Pilsner,322,12.00
2318,0.04,37.00,1846,Wachusett Light IPA,American IPA,295,12.00
2319,0.06,55.00,1845,Green Monsta IPA,American IPA,295,12.00
2320,0.06,50.00,1844,Wachusett IPA,American IPA,295,12.00
2321,0.05,0.00,1843,Strawberry White,Witbier,295,12.00
2322,0.09,85.00,1418,Larry Imperial IPA,American Double / Imperial IPA,295,12.00
2323,0.05,0.00,1038,Wachusett Summer,American Pale Wheat Ale,295,12.00
2324,0.05,17.00,1030,Country Pale Ale,English Pale Ale,295,12.00
2325,0.04,37.00,1029,Wachusett Light IPA (2013),American IPA,295,12.00
2326,0.05,20.00,908,Pumpkan,Pumpkin Ale,295,12.00
2327,0.04,10.00,619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,295,12.00
2328,0.06,55.00,618,Green Monsta IPA,American IPA,295,12.00
2329,0.05,0.00,780,T-6 Red Ale (2004),American Amber / Red Ale,506,12.00
2330,0.05,67.00,2450,Self Starter,American IPA,94,16.00
2331,0.05,20.00,2223,Ermals,Cream Ale,94,16.00
2332,0.07,0.00,2222,10 Ton,Oatmeal Stout,94,16.00
2333,0.07,0.00,2221,Flyin Rye,American IPA,94,16.00
2334,0.09,0.00,2439,Christmas Ale,Herbed / Spiced Beer,100,12.00
2335,0.07,0.00,2356,Pay It Forward Cocoa Porter,American Porter,100,12.00
2336,0.06,0.00,1069,West Sixth Amber Ale,American Amber / Red Ale,100,12.00
2337,0.00,0.00,652,West Sixth IPA,American IPA,100,12.00
2338,0.06,0.00,1542,One Claw,American Pale Ale (APA),384,12.00
2339,0.04,5.00,1312,Westbrook Gose,Gose,384,12.00
2340,0.05,16.00,576,White Thai,Witbier,384,12.00
2341,0.07,65.00,575,Westbrook IPA,American IPA,384,12.00
2342,0.06,22.00,1645,Westfield Octoberfest,Märzen / Oktoberfest,351,12.00
2343,0.05,0.00,1551,Pops Old Fashioned Lager,American Amber / Red Lager,351,12.00
2344,0.06,55.00,1550,Charlie in the Rye,American IPA,351,12.00
2345,0.00,0.00,2364,Royal Lager,American Pale Lager,132,16.00
2346,0.08,0.00,2348,Rip Van Winkle (Current),Bock,132,12.00
2347,0.00,0.00,2344,O’Malley’s Stout,English Stout,132,12.00
2348,0.07,89.00,2343,O’Malley’s IPA,American IPA,132,12.00
2349,0.00,0.00,2342,O’Malley’s Irish Style Cream Ale,Cream Ale,132,12.00
2350,0.05,28.00,2341,Lil Lucys Hot Pepper Ale,Chile Beer,132,12.00
2351,0.05,0.00,2340,Drop Kick Ale,American Amber / Red Ale,132,12.00
2352,0.06,0.00,2573,Raspberry Berliner Weisse,Berliner Weissbier,47,12.00
2353,0.05,0.00,2572,Hop Session,American IPA,47,12.00
2354,0.06,0.00,2571,Blueberry Berliner Weisse,Berliner Weissbier,47,12.00
2355,0.06,0.00,2570,Berliner Weisse,Berliner Weissbier,47,12.00
2356,0.06,0.00,1498,Super G IPA,American IPA,396,16.00
2357,0.05,30.00,1838,Hefe Lemon,Radler,296,12.00
2358,0.05,30.00,1837,Hefe Black,Hefeweizen,296,12.00
2359,0.05,30.00,1836,Widmer Brothers Hefeweizen,Hefeweizen,296,12.00
2360,0.08,100.00,1619,Hop Slayer Double IPA,American Double / Imperial IPA,361,12.00
2361,0.04,0.00,1618,Pumpkin Ale,Pumpkin Ale,361,12.00
2362,0.05,0.00,1364,Big Bowl Blonde Ale,American Brown Ale,361,12.00
2363,0.05,27.00,971,Phat Chance,American Blonde Ale,361,12.00
2364,0.08,100.00,740,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12.00
2365,0.08,100.00,430,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12.00
2366,0.04,13.00,398,Wild Onion Summer Wit,Witbier,361,12.00
2367,0.06,23.00,366,Jack Stout,Oatmeal Stout,361,12.00
2368,0.04,0.00,334,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,361,12.00
2369,0.06,41.00,162,Paddy Pale Ale,American Pale Ale (APA),361,12.00
2370,0.07,21.00,2253,Blonde Hunny,Belgian Pale Ale,181,12.00
2371,0.06,20.00,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,181,12.00
2372,0.04,25.00,1195,Wild Wolf American Pilsner,American Pilsner,181,12.00
2373,0.05,45.00,1194,Alpha Ale,American Pale Ale (APA),181,12.00
2374,0.05,0.00,826,Mystical Stout,Irish Dry Stout,499,16.00
2375,0.07,0.00,825,Bodacious Bock,Bock,499,16.00
2376,0.05,0.00,813,Ambitious Lager,Munich Helles Lager,499,16.00
2377,0.07,0.00,324,Wyoming Pale Ale,American Pale Ale (APA),550,16.00
2378,0.05,0.00,323,Wind River Blonde Ale,American Blonde Ale,550,16.00
2379,0.07,83.00,762,Ace IPA,American IPA,509,16.00
2380,0.08,31.00,761,P-51 Porter,American Porter,509,16.00
2381,0.06,0.00,2149,#001 Golden Amber Lager,American Amber / Red Lager,211,12.00
2382,0.07,60.00,2148,#002 American I.P.A.,American IPA,211,12.00
2383,0.05,0.00,2147,#003 Brown & Robust Porter,American Porter,211,12.00
2384,0.05,38.00,2146,#004 Session I.P.A.,American IPA,211,12.00
2385,0.06,0.00,2047,Tarasque,Saison / Farmhouse Ale,239,12.00
2386,0.06,61.00,1470,Ananda India Pale Ale,American IPA,239,12.00
2387,0.04,23.00,1469,Tiny Bomb,American Pilsner,239,12.00
2388,0.06,72.00,2627,Train Hopper,American IPA,14,12.00
2389,0.04,0.00,2626,Edward’s Portly Brown,American Brown Ale,14,12.00
2390,0.06,135.00,1676,Troopers Alley IPA,American IPA,344,12.00
2391,0.05,15.00,1468,Wolverine Premium Lager,American Pale Lager,402,12.00
2392,0.05,0.00,822,Woodchuck Amber Hard Cider,Cider,501,12.00
2393,0.07,82.00,2417,4000 Footer IPA,American IPA,109,12.00
2394,0.03,15.00,2306,Summer Brew,American Pilsner,109,12.00
2395,0.07,69.00,1697,Be Hoppy IPA,American IPA,339,16.00
2396,0.07,69.00,2194,Worthy IPA,American IPA,199,12.00
2397,0.04,25.00,1514,Easy Day Kolsch,Kölsch,199,12.00
2398,0.08,30.00,1513,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,199,12.00
2399,0.07,69.00,1512,Worthy IPA (2013),American IPA,199,12.00
2400,0.06,50.00,1511,Worthy Pale,American Pale Ale (APA),199,12.00
2401,0.04,0.00,1345,Pattys Chile Beer,Chile Beer,424,12.00
2402,0.08,0.00,1316,Colorojo Imperial Red Ale,American Strong Ale,424,12.00
2403,0.06,0.00,1045,Wynkoop Pumpkin Ale,Pumpkin Ale,424,12.00
2404,0.07,0.00,1035,Rocky Mountain Oyster Stout,American Stout,424,12.00
2405,0.07,45.00,928,Belgorado,Belgian IPA,424,12.00
2406,0.05,0.00,807,Rail Yard Ale,American Amber / Red Ale,424,12.00
2407,0.06,0.00,620,B3K Black Lager,Schwarzbier,424,12.00
2408,0.06,40.00,145,Silverback Pale Ale,American Pale Ale (APA),424,12.00
2409,0.05,0.00,84,Rail Yard Ale (2009),American Amber / Red Ale,424,12.00
